,id,count
11984,30073,1
11985,30074,2
11986,30075,2
11987,30076,1
11988,30077,1
11989,30078,1
11990,30079,1
11991,30080,1
11992,30081,1
11993,30082,1
11994,30083,1
11995,30084,1
11996,30085,1
11997,30086,1
11998,30087,1
11999,30088,1
12000,30089,1
12001,30090,2
12002,30091,1
12003,30092,1
12004,30093,1
12005,30094,5
12006,30095,1
12007,30096,2
12008,30097,2
12009,30098,1
12010,30099,2
12011,30100,1
12012,30101,1
12013,30102,1
12014,30103,1
12015,30104,1
12016,30105,1
12017,30106,1
12018,30107,1
12019,30108,1
12020,30109,1
12021,30110,1
12022,30111,2
12023,30112,3
12024,30113,1
12025,30114,6
12026,30115,1
12027,30116,1
12028,30117,1
12029,30118,1
12030,30119,1
12031,30120,7
12032,30121,1
12033,30122,1
12034,30123,1
12035,30124,1
12036,30125,1
12037,30126,1
12038,30127,1
12039,30128,1
12040,30129,1
12041,30130,1
12042,30131,1
12043,30132,1
12044,30133,1
12045,30134,1
12046,30135,1
12047,30136,1
12048,30137,1
12049,30138,1
12050,30139,1
12051,30140,1
12052,30141,3
12053,30142,2
12054,30143,1
12055,30144,2
12056,30145,2
12057,30146,1
12058,30147,1
12059,30148,1
12060,30149,1
12061,30150,1
12062,30151,1
12063,30152,1
12064,30153,1
12065,30154,1
12066,30155,1
12067,30156,1
12068,30157,1
12069,30158,1
12070,30159,2
12071,30160,1
12072,30161,1
12073,30162,1
12074,30163,1
12075,30164,1
12076,30165,1
12077,30166,1
12078,30167,2
12079,30168,1
12080,30169,1
12081,30170,2
12082,30171,2
12083,30172,1
12084,30173,1
12085,30174,1
12086,30175,1
12087,30176,1
12088,30177,1
12089,30178,1
12090,30179,2
12091,30180,1
12092,30181,4
12093,30182,1
12094,30183,1
12095,30184,3
12096,30185,1
12097,30186,1
12098,30187,1
12099,30188,1
12100,30189,1
12101,30190,1
12102,30191,1
12103,30192,1
12104,30193,1
12105,30194,1
12106,30195,1
12107,30196,2
12108,30197,2
12109,30198,2
12110,30199,1
12111,30200,2
12112,30201,1
12113,30202,1
12114,30203,1
12115,30204,1
12116,30205,1
12117,30206,1
12118,30207,1
12119,30208,1
12120,30209,1
12121,30210,1
12122,30211,1
12123,30212,1
12124,30213,1
12125,30214,1
12126,30215,2
12127,30216,1
12128,30217,1
12129,30218,1
12130,30219,1
12131,30220,1
12132,30221,1
12133,30222,1
12134,30223,1
12135,30224,1
12136,30225,1
12137,30226,1
12138,30227,1
12139,30228,1
12140,30229,1
12141,30230,1
12142,30231,2
12143,30232,1
12144,30233,1
12145,30234,1
12146,30235,2
12147,30236,1
12148,30237,1
12149,30238,1
12150,30239,2
12151,30240,2
12152,30241,1
12153,30242,1
12154,30243,1
12155,30244,1
12156,30245,1
12157,30246,1
12158,30247,1
12159,30248,1
12160,30249,2
12161,30250,1
12162,30251,1
12163,30252,1
12164,30253,2
12165,30254,1
12166,30255,2
12167,30256,1
12168,30257,1
12169,30258,1
12170,30259,1
12171,30260,1
12172,30261,2
12173,30262,2
12174,30263,1
12175,30264,1
12176,30265,2
12177,30266,6
12178,30267,5
12179,30268,1
12180,30269,2
12181,30270,1
12182,30271,1
12183,30272,1
12184,30273,1
12185,30274,1
12186,30275,1
12187,30276,1
12188,30277,1
12189,30278,1
12190,30279,2
12191,30280,4
12192,30281,2
12193,30282,1
12194,30283,1
12195,30284,2
12196,30285,2
12197,30286,1
12198,30287,1
12199,30288,1
12200,30289,1
12201,30290,1
12202,30291,4
12203,30292,2
12204,30293,1
12205,30294,1
12206,30295,1
12207,30296,1
12208,30297,1
12209,30298,1
12210,30299,1
12211,30300,1
12212,30301,1
12213,30302,1
12214,30303,1
12215,30304,1
12216,30305,1
12217,30306,1
12218,30307,1
12219,30308,1
12220,30309,1
12221,30310,1
12222,30311,1
12223,30312,1
12224,30313,1
12225,30314,3
12226,30315,1
12227,30316,1
12228,30317,3
12229,30318,1
12230,30319,1
12231,30320,1
12232,30321,2
12233,30322,2
12234,30323,1
12235,30324,2
12236,30325,3
12237,30326,1
12238,30327,1
12239,30328,1
12240,30329,1
12241,30330,1
12242,30331,1
12243,30332,1
12244,30333,1
12245,30334,1
12246,30335,1
12247,30336,1
12248,30337,1
12249,30338,1
12250,30339,3
12251,30340,11
12252,30341,1
12253,30342,1
12254,30343,1
12255,30344,3
12256,30345,2
12257,30346,1
12258,30347,1
12259,30348,2
12260,30349,2
12261,30350,2
12262,30351,1
12263,30352,1
12264,30353,2
12265,30354,1
12266,30355,1
12267,30356,1
12268,30357,1
12269,30358,1
12270,30359,1
12271,30360,2
12272,30361,1
12273,30362,1
12274,30363,2
12275,30364,2
12276,30365,2
12277,30366,1
12278,30367,1
12279,30368,1
12280,30369,1
12281,30370,1
12282,30371,1
12283,30372,1
12284,30373,1
12285,30374,1
12286,30375,1
12287,30376,1
12288,30377,1
12289,30378,1
12290,30379,1
12291,30380,1
12292,30381,1
12293,30382,1
12294,30383,1
12295,30384,1
12296,30385,1
12297,30386,1
12298,30387,1
12299,30388,1
12300,30389,1
12301,30390,1
12302,30391,1
12303,30392,1
12304,30393,1
12305,30394,2
12306,30395,1
12307,30396,2
12308,30397,1
12309,30398,1
12310,30399,3
12311,30400,1
12312,30401,2
12313,30402,2
12314,30403,1
12315,30404,1
12316,30405,1
12317,30406,1
12318,30407,1
12319,30408,1
12320,30409,1
12321,30410,1
12322,30411,3
12323,30412,2
12324,30413,1
12325,30414,2
12326,30415,1
12327,30416,1
12328,30417,1
12329,30418,1
12330,30419,1
12331,30420,1
12332,30421,1
12333,30422,1
12334,30423,1
12335,30424,1
12336,30425,1
12337,30426,2
12338,30427,1
12339,30428,1
12340,30429,1
12341,30430,1
12342,30431,1
12343,30432,1
12344,30433,1
12345,30434,1
12346,30435,1
12347,30436,1
12348,30437,1
12349,30438,1
12350,30439,4
12351,30440,4
12352,30441,4
12353,30442,2
12354,30443,1
12355,30444,1
12356,30445,3
12357,30446,2
12358,30447,2
12359,30448,2
12360,30449,1
12361,30450,1
12362,30451,1
12363,30452,1
12364,30453,2
12365,30454,1
12366,30455,2
12367,30456,3
12368,30457,4
12369,30458,1
12370,30459,1
12371,30460,2
12372,30461,1
12373,30462,1
12374,30463,2
12375,30464,1
12376,30465,1
12377,30466,1
12378,30467,1
12379,30468,1
12380,30469,2
12381,30470,1
12382,30471,3
12383,30472,1
12384,30473,1
12385,30474,1
12386,30475,1
12387,30476,1
12388,30477,1
12389,30478,1
12390,30479,1
12391,30480,1
12392,30481,1
12393,30482,2
12394,30483,2
12395,30484,1
12396,30485,1
12397,30486,1
12398,30487,1
12399,30488,1
12400,30489,1
12401,30490,1
12402,30491,1
12403,30492,1
12404,30493,1
12405,30494,1
12406,30495,2
12407,30496,5
12408,30497,1
12409,30498,2
12410,30499,1
12411,30500,1
12412,30501,1
12413,30502,1
12414,30503,4
12415,30504,1
12416,30505,1
12417,30506,1
12418,30507,1
12419,30508,1
12420,30509,1
12421,30510,1
12422,30511,1
12423,30512,1
12424,30513,1
12425,30514,1
12426,30515,1
12427,30516,1
12428,30517,2
12429,30518,1
12430,30519,1
12431,30520,2
12432,30521,5
12433,30522,3
12434,30523,1
12435,30524,1
12436,30525,2
12437,30526,1
12438,30527,1
12439,30528,1
12440,30529,1
12441,30530,1
12442,30531,1
12443,30532,1
12444,30533,1
12445,30534,1
12446,30535,1
12447,30536,1
12448,30537,2
12449,30538,9
12450,30539,1
12451,30540,12
12452,30541,1
12453,30542,1
12454,30543,4
12455,30544,3
12456,30545,3
12457,30546,1
12458,30547,1
12459,30548,1
12460,30549,1
12461,30550,1
12462,30551,1
12463,30552,1
12464,30553,1
12465,30554,1
12466,30555,5
12467,30556,1
12468,30557,4
12469,30558,1
12470,30559,1
12471,30560,1
12472,30561,1
12473,30562,1
12474,30563,1
12475,30564,1
12476,30565,1
12477,30566,2
12478,30567,1
12479,30568,3
12480,30569,1
12481,30570,3
12482,30571,1
12483,30572,2
12484,30573,4
12485,30574,1
12486,30575,1
12487,30576,1
12488,30577,1
12489,30578,1
12490,30579,1
12491,30580,1
12492,30581,1
12493,30582,1
12494,30583,1
12495,30584,5
12496,30585,7
12497,30586,2
12498,30587,1
12499,30588,1
12500,30589,1
12501,30590,1
12502,30591,1
12503,30592,1
12504,30593,3
12505,30594,1
12506,30595,1
12507,30596,1
12508,30597,1
12509,30598,1
12510,30599,1
12511,30600,1
12512,30601,1
12513,30602,1
12514,30603,1
12515,30604,2
12516,30605,1
12517,30606,2
12518,30607,2
12519,30608,2
12520,30609,1
12521,30610,1
12522,30611,1
12523,30612,1
12524,30613,2
12525,30614,1
12526,30615,1
12527,30616,1
12528,30617,1
12529,30618,1
12530,30619,1
12531,30620,1
12532,30621,1
12533,30622,2
12534,30623,1
12535,30624,1
12536,30625,1
12537,30626,2
12538,30627,1
12539,30628,1
12540,30629,2
12541,30630,1
12542,30631,2
12543,30632,1
12544,30633,1
12545,30634,1
12546,30635,1
12547,30636,1
12548,30637,1
12549,30638,1
12550,30639,1
12551,30640,1
12552,30641,1
12553,30642,3
12554,30643,1
12555,30644,1
12556,30645,1
12557,30646,1
12558,30647,1
12559,30648,1
12560,30649,1
12561,30650,2
12562,30651,1
12563,30652,1
12564,30653,13
12565,30654,2
12566,30655,1
12567,30656,1
12568,30657,1
12569,30658,1
12570,30659,1
12571,30660,1
12572,30661,1
12573,30662,2
12574,30663,1
12575,30664,2
12576,30665,1
12577,30666,1
12578,30667,1
12579,30668,1
12580,30669,2
12581,30670,1
12582,30671,1
12583,30672,1
12584,30673,2
12585,30674,3
12586,30675,1
12587,30676,1
12588,30677,2
12589,30678,4
12590,30679,4
12591,30680,1
12592,30681,1
12593,30682,1
12594,30683,1
12595,30684,1
12596,30685,1
12597,30686,2
12598,30687,1
12599,30688,1
12600,30689,1
12601,30690,1
12602,30691,1
12603,30692,1
12604,30693,3
12605,30694,2
12606,30695,3
12607,30696,1
12608,30697,1
12609,30698,1
12610,30699,2
12611,30700,1
12612,30701,2
12613,30702,1
12614,30703,1
12615,30704,1
12616,30705,1
12617,30706,1
12618,30707,1
12619,30708,2
12620,30709,2
12621,30710,2
12622,30711,1
12623,30712,1
12624,30713,1
12625,30714,1
12626,30715,1
12627,30716,1
12628,30717,1
12629,30718,1
12630,30719,4
12631,30720,4
12632,30721,1
12633,30722,2
12634,30723,1
12635,30724,1
12636,30725,1
12637,30726,1
12638,30727,2
12639,30728,2
12640,30729,1
12641,30730,1
12642,30731,1
12643,30732,3
12644,30733,1
12645,30734,1
12646,30735,1
12647,30736,1
12648,30737,1
12649,30738,1
12650,30739,1
12651,30740,1
12652,30741,1
12653,30742,1
12654,30743,1
12655,30744,1
12656,30745,3
12657,30746,9
12658,30747,2
12659,30748,1
12660,30749,3
12661,30750,3
12662,30751,3
12663,30752,2
12664,30753,1
12665,30754,1
12666,30755,1
12667,30756,2
12668,30757,3
12669,30758,1
12670,30759,1
12671,30760,1
12672,30761,1
12673,30762,1
12674,30763,1
12675,30764,1
12676,30765,1
12677,30766,1
12678,30767,1
12679,30768,1
12680,30769,1
12681,30770,1
12682,30771,1
12683,30772,1
12684,30773,1
12685,30774,1
12686,30775,1
12687,30776,1
12688,30777,1
12689,30778,1
12690,30779,2
12691,30780,1
12692,30781,1
12693,30782,1
12694,30783,4
12695,30784,1
12696,30785,1
12697,30786,1
12698,30787,1
12699,30788,1
12700,30789,1
12701,30790,1
12702,30791,2
12703,30792,1
12704,30793,1
12705,30794,1
12706,30795,1
12707,30796,1
12708,30797,1
12709,30798,1
12710,30799,1
12711,30800,1
12712,30801,1
12713,30802,1
12714,30803,1
12715,30804,1
12716,30805,1
12717,30806,1
12718,30807,1
12719,30808,1
12720,30809,1
12721,30810,11
12722,30811,1
12723,30812,11
12724,30813,3
12725,30814,1
12726,30815,1
12727,30816,1
12728,30817,1
12729,30818,1
12730,30819,1
12731,30820,2
12732,30821,2
12733,30822,3
12734,30823,1
12735,30824,2
12736,30825,1
12737,30826,1
12738,30827,1
12739,30828,1
12740,30829,1
12741,30830,2
12742,30831,1
12743,30832,1
12744,30833,1
12745,30834,1
12746,30835,1
12747,30836,1
12748,30837,1
12749,30838,1
12750,30839,1
12751,30840,1
12752,30841,1
12753,30842,1
12754,30843,2
12755,30844,1
12756,30845,1
12757,30846,2
12758,30847,7
12759,30848,2
12760,30849,5
12761,30850,1
12762,30851,1
12763,30852,1
12764,30853,1
12765,30854,2
12766,30855,1
12767,30856,1
12768,30857,1
12769,30858,1
12770,30859,1
12771,30860,1
12772,30861,1
12773,30862,1
12774,30863,1
12775,30864,1
12776,30865,1
12777,30866,2
12778,30867,1
12779,30868,2
12780,30869,1
12781,30870,1
12782,30871,1
12783,30872,4
12784,30873,6
12785,30874,1
12786,30875,1
12787,30876,1
12788,30877,1
12789,30878,1
12790,30879,1
12791,30880,1
12792,30881,1
12793,30882,1
12794,30883,1
12795,30884,1
12796,30885,3
12797,30886,2
12798,30887,2
12799,30888,3
12800,30889,2
12801,30890,2
12802,30891,1
12803,30892,3
12804,30893,1
12805,30894,2
12806,30895,1
12807,30896,2
12808,30897,1
12809,30898,1
12810,30899,3
12811,30900,2
12812,30901,1
12813,30902,1
12814,30903,1
12815,30904,1
12816,30905,1
12817,30906,1
12818,30907,1
12819,30908,1
12820,30909,1
12821,30910,3
12822,30911,2
12823,30912,2
12824,30913,1
12825,30914,5
12826,30915,1
12827,30916,1
12828,30917,1
12829,30918,2
12830,30919,1
12831,30920,1
12832,30921,1
12833,30922,3
12834,30923,3
12835,30924,2
12836,30925,1
12837,30926,1
12838,30927,1
12839,30928,1
12840,30929,2
12841,30930,1
12842,30931,1
12843,30932,1
12844,30933,1
12845,30934,1
12846,30935,1
12847,30936,1
12848,30937,2
12849,30938,4
12850,30939,4
12851,30940,1
12852,30941,1
12853,30942,1
12854,30943,1
12855,30944,1
12856,30945,3
12857,30946,3
12858,30947,1
12859,30948,1
12860,30949,1
12861,30950,1
12862,30951,1
12863,30952,1
12864,30953,1
12865,30954,1
12866,30955,1
12867,30956,1
12868,30957,1
12869,30958,1
12870,30959,2
12871,30960,2
12872,30961,2
12873,30962,1
12874,30963,1
12875,30964,1
12876,30965,1
12877,30966,1
12878,30967,1
12879,30968,1
12880,30969,4
12881,30970,2
12882,30971,4
12883,30972,1
12884,30973,1
12885,30974,1
12886,30975,1
12887,30976,1
12888,30977,1
12889,30978,1
12890,30979,1
12891,30980,1
12892,30981,1
12893,30982,1
12894,30983,1
12895,30984,1
12896,30985,1
12897,30986,1
12898,30987,1
12899,30988,1
12900,30989,4
12901,30990,3
12902,30991,2
12903,30992,2
12904,30993,1
12905,30994,2
12906,30995,2
12907,30996,1
12908,30997,3
12909,30998,3
12910,30999,2
12911,31000,3
12912,31001,7
12913,31002,2
12914,31003,3
12915,31004,2
12916,31005,3
12917,31006,3
12918,31007,3
12919,31008,1
12920,31009,1
12921,31010,1
12922,31011,1
12923,31012,2
12924,31013,2
12925,31014,3
12926,31015,8
12927,31016,1
12928,31017,1
12929,31018,1
12930,31019,1
12931,31020,1
12932,31021,1
12933,31022,1
12934,31023,2
12935,31024,2
12936,31025,1
12937,31026,1
12938,31027,1
12939,31028,1
12940,31029,1
12941,31030,2
12942,31031,1
12943,31032,1
12944,31033,1
12945,31034,3
12946,31035,1
12947,31036,2
12948,31037,2
12949,31038,2
12950,31039,2
12951,31040,2
12952,31041,2
12953,31042,3
12954,31043,1
12955,31044,2
12956,31045,1
12957,31046,1
12958,31047,1
12959,31048,1
12960,31049,1
12961,31050,1
12962,31051,1
12963,31052,1
12964,31053,2
12965,31054,1
12966,31055,1
12967,31056,1
12968,31057,1
12969,31058,1
12970,31059,1
12971,31060,1
12972,31061,1
12973,31062,1
12974,31063,1
12975,31064,1
12976,31065,3
12977,31066,2
12978,31067,1
12979,31068,2
12980,31069,1
12981,31070,5
12982,31071,1
12983,31072,1
12984,31073,1
12985,31074,1
12986,31075,1
12987,31076,1
12988,31077,1
12989,31078,2
12990,31079,1
12991,31080,1
12992,31081,1
12993,31082,1
12994,31083,1
12995,31084,1
12996,31085,1
12997,31086,1
12998,31087,1
12999,31088,1
13000,31089,1
13001,31090,1
13002,31091,1
13003,31092,1
13004,31093,1
13005,31094,1
13006,31095,1
13007,31096,1
13008,31097,1
13009,31098,2
13010,31099,3
13011,31100,1
13012,31101,1
13013,31102,1
13014,31103,1
13015,31104,1
13016,31105,2
13017,31106,1
13018,31107,1
13019,31108,1
13020,31109,1
13021,31110,1
13022,31111,1
13023,31112,1
13024,31113,1
13025,31114,1
13026,31115,1
13027,31116,1
13028,31117,1
13029,31118,1
13030,31119,1
13031,31120,1
13032,31121,1
13033,31122,1
13034,31123,1
13035,31124,1
13036,31125,1
13037,31126,1
13038,31127,1
13039,31128,1
13040,31129,1
13041,31130,1
13042,31131,1
13043,31132,1
13044,31133,1
13045,31134,1
13046,31135,1
13047,31136,1
13048,31137,1
13049,31138,1
13050,31139,1
13051,31140,1
13052,31141,1
13053,31142,1
13054,31143,1
13055,31144,1
13056,31145,1
13057,31146,1
13058,31147,1
13059,31148,1
13060,31149,2
13061,31150,2
13062,31151,1
13063,31152,1
13064,31153,1
13065,31154,2
13066,31155,1
13067,31156,1
13068,31157,1
13069,31158,1
13070,31159,1
13071,31160,1
13072,31161,1
13073,31162,1
13074,31163,1
13075,31164,1
13076,31165,1
13077,31166,1
13078,31167,1
13079,31168,1
13080,31169,1
13081,31170,2
13082,31171,2
13083,31172,1
13084,31173,1
13085,31174,1
13086,31175,1
13087,31176,1
13088,31177,1
13089,31178,5
13090,31179,2
13091,31180,1
13092,31181,1
13093,31182,1
13094,31183,1
13095,31184,1
13096,31185,1
13097,31186,1
13098,31187,1
13099,31188,1
13100,31189,1
13101,31190,2
13102,31191,1
13103,31192,1
13104,31193,1
13105,31194,1
13106,31195,1
13107,31196,2
13108,31197,1
13109,31198,3
13110,31199,1
13111,31200,1
13112,31201,1
13113,31202,1
13114,31203,1
13115,31204,1
13116,31205,1
13117,31206,1
13118,31207,1
13119,31208,1
13120,31209,1
13121,31210,1
13122,31211,1
13123,31212,1
13124,31213,1
13125,31214,1
13126,31215,1
13127,31216,1
13128,31217,1
13129,31218,1
13130,31219,1
13131,31220,1
13132,31221,1
13133,31222,1
13134,31223,2
13135,31224,1
13136,31225,1
13137,31226,1
13138,31227,1
13139,31228,1
13140,31229,1
13141,31230,1
13142,31231,1
13143,31232,1
13144,31233,1
13145,31234,3
13146,31235,1
13147,31236,1
13148,31237,1
13149,31238,1
13150,31239,4
13151,31240,1
13152,31241,1
13153,31242,1
13154,31243,1
13155,31244,1
13156,31245,1
13157,31246,1
13158,31247,1
13159,31248,1
13160,31249,1
13161,31250,2
13162,31251,3
13163,31252,1
13164,31253,1
13165,31254,2
13166,31255,2
13167,31256,3
13168,31257,4
13169,31258,1
13170,31259,1
13171,31260,1
13172,31261,1
13173,31262,1
13174,31263,1
13175,31264,1
13176,31265,1
13177,31266,1
13178,31267,1
13179,31268,1
13180,31269,1
13181,31270,1
13182,31271,1
13183,31272,1
13184,31273,1
13185,31274,1
13186,31275,1
13187,31276,1
13188,31277,1
13189,31278,1
13190,31279,1
13191,31280,1
13192,31281,1
13193,31282,1
13194,31283,1
13195,31284,1
13196,31285,1
13197,31286,1
13198,31287,2
13199,31288,2
13200,31289,1
13201,31290,2
13202,31291,1
13203,31292,1
13204,31293,1
13205,31294,1
13206,31295,1
13207,31296,1
13208,31297,1
13209,31298,2
13210,31299,1
13211,31300,1
13212,31301,1
13213,31302,1
13214,31303,1
13215,31304,1
13216,31305,1
13217,31306,1
13218,31307,1
13219,31308,1
13220,31309,1
13221,31310,1
13222,31311,1
13223,31312,1
13224,31313,1
13225,31314,1
13226,31315,1
13227,31316,1
13228,31317,1
13229,31318,1
13230,31319,1
13231,31320,1
13232,31321,1
13233,31322,1
13234,31323,2
13235,31324,1
13236,31325,1
13237,31326,1
13238,31327,1
13239,31328,1
13240,31329,1
13241,31330,1
13242,31331,2
13243,31332,1
13244,31333,1
13245,31334,1
13246,31335,1
13247,31336,1
13248,31337,1
13249,31338,1
13250,31339,1
13251,31340,2
13252,31341,3
13253,31342,1
13254,31343,3
13255,31344,2
13256,31345,1
13257,31346,1
13258,31347,1
13259,31348,1
13260,31349,1
13261,31350,1
13262,31351,1
13263,31352,1
13264,31353,1
13265,31354,3
13266,31355,2
13267,31356,2
13268,31357,1
13269,31358,1
13270,31359,3
13271,31360,2
13272,31361,2
13273,31362,1
13274,31363,1
13275,31364,3
13276,31365,2
13277,31366,1
13278,31367,1
13279,31368,1
13280,31369,1
13281,31370,1
13282,31371,1
13283,31372,6
13284,31373,1
13285,31374,1
13286,31375,1
13287,31376,1
13288,31377,1
13289,31378,3
13290,31379,3
13291,31380,1
13292,31381,1
13293,31382,1
13294,31383,3
13295,31384,3
13296,31385,1
13297,31386,1
13298,31387,1
13299,31388,1
13300,31389,3
13301,31390,1
13302,31391,1
13303,31392,1
13304,31393,1
13305,31394,1
13306,31395,1
13307,31396,1
13308,31397,2
13309,31398,1
13310,31399,1
13311,31400,1
13312,31401,1
13313,31402,1
13314,31403,1
13315,31404,1
13316,31405,3
13317,31406,1
13318,31407,1
13319,31408,1
13320,31409,2
13321,31410,2
13322,31411,2
13323,31412,1
13324,31413,2
13325,31414,1
13326,31415,1
13327,31416,1
13328,31417,2
13329,31418,1
13330,31419,1
13331,31420,1
13332,31421,1
13333,31422,1
13334,31423,1
13335,31424,1
13336,31425,1
13337,31426,1
13338,31427,1
13339,31428,1
13340,31429,1
13341,31430,1
13342,31431,1
13343,31432,3
13344,31433,2
13345,31434,2
13346,31435,1
13347,31436,2
13348,31437,1
13349,31438,1
13350,31439,1
13351,31440,1
13352,31441,1
13353,31442,1
13354,31443,2
13355,31444,2
13356,31445,1
13357,31446,1
13358,31447,1
13359,31448,1
13360,31449,1
13361,31450,1
13362,31451,1
13363,31452,1
13364,31453,1
13365,31454,1
13366,31455,1
13367,31456,1
13368,31457,1
13369,31458,1
13370,31459,1
13371,31460,1
13372,31461,1
13373,31462,1
13374,31463,1
13375,31464,1
13376,31465,1
13377,31466,1
13378,31467,1
13379,31468,4
13380,31469,2
13381,31470,4
13382,31471,1
13383,31472,2
13384,31473,1
13385,31474,2
13386,31475,2
13387,31476,1
13388,31477,1
13389,31478,2
13390,31479,2
13391,31480,1
13392,31481,1
13393,31482,1
13394,31483,1
13395,31484,1
13396,31485,2
13397,31486,3
13398,31487,3
13399,31488,2
13400,31489,1
13401,31490,1
13402,31491,1
13403,31492,1
13404,31493,1
13405,31494,1
13406,31495,1
13407,31496,1
13408,31497,1
13409,31498,1
13410,31499,1
13411,31500,1
13412,31501,1
13413,31502,1
13414,31503,1
13415,31504,1
13416,31505,1
13417,31506,1
13418,31507,1
13419,31508,1
13420,31509,1
13421,31510,2
13422,31511,1
13423,31512,3
13424,31513,4
13425,31514,1
13426,31515,2
13427,31516,1
13428,31517,1
13429,31518,1
13430,31519,3
13431,31520,18
13432,31521,1
13433,31522,1
13434,31523,1
13435,31524,1
13436,31525,1
13437,31526,1
13438,31527,1
13439,31528,1
13440,31529,1
13441,31530,2
13442,31531,1
13443,31532,1
13444,31533,1
13445,31534,4
13446,31535,1
13447,31536,2
13448,31537,2
13449,31538,1
13450,31539,2
13451,31540,3
13452,31541,3
13453,31542,2
13454,31543,1
13455,31544,1
13456,31545,1
13457,31546,1
13458,31547,1
13459,31548,10
13460,31549,2
13461,31550,2
13462,31551,2
13463,31552,2
13464,31553,2
13465,31554,1
13466,31555,1
13467,31556,1
13468,31557,5
13469,31558,1
13470,31559,1
13471,31560,1
13472,31561,1
13473,31562,1
13474,31563,1
13475,31564,2
13476,31565,1
13477,31566,1
13478,31567,1
13479,31568,1
13480,31569,1
13481,31570,2
13482,31571,1
13483,31572,1
13484,31573,1
13485,31574,1
13486,31575,1
13487,31576,1
13488,31577,1
13489,31578,1
13490,31579,1
13491,31580,1
13492,31581,2
13493,31582,2
13494,31583,1
13495,31584,1
13496,31585,1
13497,31586,1
13498,31587,1
13499,31588,1
13500,31589,1
13501,31590,1
13502,31591,1
13503,31592,1
13504,31593,1
13505,31594,1
13506,31595,3
13507,31596,1
13508,31597,1
13509,31598,1
13510,31599,3
13511,31600,3
13512,31601,1
13513,31602,1
13514,31603,2
13515,31604,3
13516,31605,2
13517,31606,2
13518,31607,2
13519,31608,2
13520,31609,1
13521,31610,2
13522,31611,1
13523,31612,3
13524,31613,1
13525,31614,1
13526,31615,1
13527,31616,14
13528,31617,4
13529,31618,1
13530,31619,1
13531,31620,1
13532,31621,1
13533,31622,1
13534,31623,1
13535,31624,1
13536,31625,1
13537,31626,1
13538,31627,1
13539,31628,1
13540,31629,1
13541,31630,1
13542,31631,1
13543,31632,1
13544,31633,2
13545,31634,1
13546,31635,1
13547,31636,1
13548,31637,1
13549,31638,1
13550,31639,1
13551,31640,1
13552,31641,1
13553,31642,1
13554,31643,1
13555,31644,2
13556,31645,1
13557,31646,1
13558,31647,1
13559,31648,1
13560,31649,1
13561,31650,1
13562,31651,1
13563,31652,1
13564,31653,1
13565,31654,1
13566,31655,1
13567,31656,1
13568,31657,1
13569,31658,1
13570,31659,1
13571,31660,1
13572,31661,2
13573,31662,3
13574,31663,1
13575,31664,1
13576,31665,1
13577,31666,1
13578,31667,1
13579,31668,1
13580,31669,1
13581,31670,1
13582,31671,1
13583,31672,1
13584,31673,2
13585,31674,2
13586,31675,4
13587,31676,2
13588,31677,2
13589,31678,1
13590,31679,2
13591,31680,1
13592,31681,1
13593,31682,1
13594,31683,1
13595,31684,1
13596,31685,1
13597,31686,1
13598,31687,1
13599,31688,1
13600,31689,1
13601,31690,1
13602,31691,1
13603,31692,3
13604,31693,3
13605,31694,1
13606,31695,1
13607,31696,1
13608,31697,2
13609,31698,1
13610,31699,1
13611,31700,1
13612,31701,1
13613,31702,1
13614,31703,1
13615,31704,1
13616,31705,1
13617,31706,1
13618,31707,1
13619,31708,1
13620,31709,1
13621,31710,1
13622,31711,2
13623,31712,2
13624,31713,1
13625,31714,1
13626,31715,1
13627,31716,2
13628,31717,2
13629,31718,1
13630,31719,3
13631,31720,1
13632,31721,1
13633,31722,1
13634,31723,1
13635,31724,1
13636,31725,1
13637,31726,1
13638,31727,1
13639,31728,2
13640,31729,2
13641,31730,1
13642,31731,1
13643,31732,1
13644,31733,1
13645,31734,1
13646,31735,1
13647,31736,1
13648,31737,1
13649,31738,1
13650,31739,1
13651,31740,1
13652,31741,1
13653,31742,1
13654,31743,1
13655,31744,1
13656,31745,1
13657,31746,1
13658,31747,1
13659,31748,1
13660,31749,1
13661,31750,1
13662,31751,1
13663,31752,1
13664,31753,1
13665,31754,1
13666,31755,1
13667,31756,1
13668,31757,1
13669,31758,1
13670,31759,1
13671,31760,1
13672,31761,1
13673,31762,1
13674,31763,1
13675,31764,2
13676,31765,1
13677,31766,1
13678,31767,1
13679,31768,2
13680,31769,1
13681,31770,1
13682,31771,1
13683,31772,1
13684,31773,1
13685,31774,1
13686,31775,1
13687,31776,1
13688,31777,1
13689,31778,1
13690,31779,1
13691,31780,3
13692,31781,2
13693,31782,1
13694,31783,1
13695,31784,2
13696,31785,1
13697,31786,1
13698,31787,2
13699,31788,1
13700,31789,1
13701,31790,1
13702,31791,1
13703,31792,1
13704,31793,1
13705,31794,1
13706,31795,1
13707,31796,1
13708,31797,2
13709,31798,1
13710,31799,1
13711,31800,1
13712,31801,1
13713,31802,1
13714,31803,1
13715,31804,2
13716,31805,2
13717,31806,2
13718,31807,2
13719,31808,2
13720,31809,2
13721,31810,1
13722,31811,1
13723,31812,1
13724,31813,1
13725,31814,1
13726,31815,1
13727,31816,1
13728,31817,1
13729,31818,1
13730,31819,1
13731,31820,1
13732,31821,2
